customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid
174670793,02-01-2023,04-23-2023,39,month,Yes
200600365,02-01-2023,04-13-2023,39,month,Yes
196253752,02-01-2023,02-19-2023,39,month,Yes
148710722,02-01-2023,02-03-2023,39,month,Yes
201015936,02-01-2023,02-14-2023,39,month,Yes
200766423,02-01-2023,02-06-2023,39,month,Yes
188152753,02-01-2023,03-10-2023,39,month,Yes
194406214,02-01-2023,08-11-2023,39,month,Yes
199388324,02-02-2023,,39,month,Yes
202030516,02-02-2023,,39,month,Yes
196926212,02-02-2023,,39,month,Yes
199374328,02-02-2023,07-06-2023,39,month,Yes
201313318,02-02-2023,05-30-2023,39,month,Yes
200960179,02-02-2023,05-31-2023,39,month,Yes
180890046,02-02-2023,05-27-2023,39,month,Yes
159227956,02-02-2023,05-09-2023,39,month,Yes
182325407,02-02-2023,04-03-2023,39,month,Yes
194828965,02-02-2023,04-02-2023,39,month,Yes
202139613,02-02-2023,03-06-2023,39,month,Yes
202137510,02-02-2023,03-10-2023,39,month,Yes
201182176,02-02-2023,03-02-2023,39,month,Yes
202010803,02-02-2023,03-01-2023,39,month,Yes
131734107,02-03-2023,09-03-2023,39,month,Yes
202277130,02-03-2023,04-01-2023,39,month,Yes
137196428,02-03-2023,03-09-2023,39,month,Yes
153568282,02-03-2023,02-16-2023,39,month,Yes
199895190,02-03-2023,03-13-2023,39,month,Yes
200894076,02-03-2023,03-30-2023,39,month,Yes
201162862,02-03-2023,03-10-2023,39,month,Yes
198748705,02-03-2023,03-26-2023,39,month,Yes
202308735,02-03-2023,08-21-2023,39,month,Yes
202276540,02-03-2023,07-03-2023,39,month,Yes
202401357,02-04-2023,,39,month,Yes
184539258,02-04-2023,05-02-2023,39,month,Yes
202349754,02-04-2023,05-08-2023,39,month,Yes
202410436,02-04-2023,02-25-2023,39,month,Yes
197151544,02-04-2023,03-21-2023,39,month,Yes
202305934,02-04-2023,03-19-2023,39,month,Yes
202304812,02-05-2023,,39,month,Yes
160030890,02-05-2023,,39,month,Yes
202524608,02-05-2023,,39,month,Yes
198447368,02-05-2023,,39,month,Yes
202458624,02-05-2023,,39,month,Yes
132256211,02-05-2023,03-12-2023,39,month,Yes
202504135,02-05-2023,06-12-2023,39,month,Yes
192182455,02-05-2023,05-06-2023,39,month,Yes
202505276,02-05-2023,03-14-2023,39,month,Yes
152050632,02-06-2023,,39,month,Yes
201313284,02-06-2023,,39,month,Yes
202118292,02-06-2023,,39,month,Yes
202298964,02-06-2023,,39,month,Yes
202496216,02-06-2023,,39,month,Yes
152354478,02-06-2023,,39,month,Yes
200490112,02-06-2023,02-07-2023,39,month,No
131310280,02-06-2023,02-17-2023,39,month,Yes
154161250,02-06-2023,03-21-2023,39,month,Yes
150521180,02-06-2023,06-05-2023,39,month,Yes
195280988,02-06-2023,06-21-2023,39,month,Yes
201231494,02-06-2023,05-09-2023,39,month,Yes
199554496,02-06-2023,02-08-2023,39,month,Yes
125747106,02-06-2023,03-04-2023,39,month,Yes
195345030,02-06-2023,03-04-2023,39,month,Yes
202269874,02-06-2023,03-25-2023,39,month,Yes
191036527,02-06-2023,03-07-2023,39,month,Yes
202633556,02-06-2023,02-22-2023,39,month,Yes
202750328,02-06-2023,08-02-2023,39,month,Yes
192781688,02-07-2023,,39,month,Yes
196859472,02-07-2023,,39,month,Yes
200333728,02-07-2023,,39,month,Yes
129896329,02-07-2023,,39,month,Yes
168202891,02-07-2023,02-07-2023,39,month,No
202924219,02-07-2023,06-20-2023,39,month,Yes
202863670,02-07-2023,04-14-2023,39,month,Yes
202398629,02-07-2023,03-06-2023,39,month,Yes
188448878,02-07-2023,02-07-2023,39,month,Yes
203254948,02-08-2023,,39,month,Yes
203120229,02-08-2023,06-17-2023,39,month,Yes
203225874,02-08-2023,05-04-2023,39,month,Yes
203107308,02-08-2023,05-16-2023,39,month,Yes
156558244,02-08-2023,07-31-2023,39,month,Yes
194306726,02-08-2023,03-01-2023,39,month,Yes
202410948,02-08-2023,03-15-2023,39,month,Yes
203166018,02-08-2023,03-08-2023,39,month,Yes
203116697,02-08-2023,03-23-2023,39,month,Yes
202982608,02-08-2023,03-02-2023,39,month,Yes
198167700,02-08-2023,02-11-2023,39,month,Yes
190567582,02-08-2023,02-22-2023,39,month,Yes
202699972,02-08-2023,08-07-2023,39,month,Yes
203242766,02-09-2023,,39,month,Yes
203398103,02-09-2023,,39,month,Yes
203243685,02-09-2023,,39,month,Yes
203370322,02-09-2023,,39,month,Yes
138689458,02-09-2023,,39,month,Yes
203315186,02-09-2023,,39,month,Yes
203292575,02-09-2023,,39,month,Yes
144830936,02-09-2023,02-10-2023,39,month,Yes
168980588,02-09-2023,02-09-2023,39,month,No
136832520,02-09-2023,03-10-2023,39,month,Yes
202103959,02-09-2023,05-27-2023,39,month,Yes
148764147,02-09-2023,04-08-2023,39,month,Yes
182748610,02-09-2023,04-11-2023,39,month,Yes
197883626,02-09-2023,03-16-2023,39,month,Yes
195893842,02-09-2023,02-28-2023,39,month,Yes
169081778,02-09-2023,08-16-2023,39,month,Yes
150422738,02-10-2023,02-11-2023,39,month,Yes
190839721,02-10-2023,03-17-2023,39,month,Yes
152193617,02-11-2023,,39,month,Yes
133869989,02-11-2023,02-12-2023,39,month,Yes
186843516,02-11-2023,04-19-2023,39,month,Yes
138913080,02-11-2023,04-22-2023,39,month,Yes
134879280,02-11-2023,03-07-2023,39,month,Yes
160878134,02-13-2023,,39,month,Yes
144423338,02-13-2023,08-21-2023,39,month,Yes
136218542,02-13-2023,05-13-2023,39,month,Yes
204121686,02-13-2023,06-12-2023,39,month,Yes
204114138,02-13-2023,05-10-2023,39,month,Yes
152197442,02-13-2023,03-13-2023,39,month,Yes
151695881,02-13-2023,03-27-2023,39,month,Yes
204378294,02-14-2023,,39,month,Yes
204376665,02-14-2023,,39,month,Yes
204270637,02-14-2023,,39,month,Yes
204380751,02-14-2023,02-14-2023,39,month,Yes
204402989,02-14-2023,06-08-2023,39,month,Yes
203403136,02-14-2023,06-12-2023,39,month,Yes
198453918,02-14-2023,05-15-2023,39,month,Yes
133514912,02-14-2023,03-07-2023,39,month,Yes
203414698,02-14-2023,03-26-2023,39,month,Yes
190400854,02-14-2023,07-20-2023,39,month,Yes
204114797,02-14-2023,06-18-2023,39,month,Yes
202377942,02-15-2023,,39,month,Yes
204555612,02-15-2023,02-15-2023,39,month,No
204556376,02-15-2023,02-15-2023,39,month,No
204515997,02-15-2023,06-14-2023,39,month,Yes
153342734,02-15-2023,03-22-2023,39,month,Yes
204650391,02-16-2023,,39,month,Yes
150906486,02-16-2023,03-17-2023,39,month,Yes
153961940,02-16-2023,02-16-2023,39,month,Yes
154175766,02-16-2023,03-15-2023,39,month,Yes
204631298,02-16-2023,04-17-2023,39,month,Yes
195534585,02-16-2023,04-14-2023,39,month,Yes
176421166,02-16-2023,04-14-2023,39,month,Yes
204679416,02-16-2023,03-17-2023,39,month,Yes
204448721,02-16-2023,02-18-2023,39,month,Yes
151908347,02-16-2023,06-18-2023,39,month,Yes
150652956,02-17-2023,02-18-2023,39,month,Yes
183321644,02-17-2023,02-17-2023,39,month,No
204740476,02-17-2023,03-14-2023,39,month,No
204439086,02-17-2023,06-16-2023,39,month,Yes
204685109,02-17-2023,05-23-2023,39,month,Yes
175211528,02-17-2023,02-23-2023,39,month,Yes
204646698,02-17-2023,02-17-2023,39,month,Yes
204728203,02-17-2023,08-06-2023,39,month,Yes
166674547,02-17-2023,06-22-2023,39,month,Yes
202459470,02-18-2023,,39,month,Yes
155508761,02-18-2023,,39,month,Yes
168484421,02-18-2023,02-18-2023,39,month,No
130864124,02-18-2023,02-19-2023,39,month,Yes
204752959,02-18-2023,06-25-2023,39,month,Yes
204761235,02-18-2023,05-17-2023,39,month,Yes
159142615,02-18-2023,05-28-2023,39,month,Yes
204753316,02-18-2023,03-25-2023,39,month,Yes
195188483,02-19-2023,,39,month,Yes
204773056,02-19-2023,,39,month,Yes
204814698,02-19-2023,08-22-2023,39,month,Yes
204732463,02-19-2023,06-12-2023,39,month,Yes
204772360,02-19-2023,04-18-2023,39,month,Yes
204812582,02-19-2023,04-07-2023,39,month,Yes
204662556,02-19-2023,04-02-2023,39,month,Yes
163781430,02-19-2023,04-26-2023,39,month,Yes
143963064,02-19-2023,07-18-2023,39,month,Yes
204797166,02-19-2023,03-06-2023,39,month,Yes
204774421,02-19-2023,03-14-2023,39,month,Yes
204801675,02-19-2023,03-22-2023,39,month,Yes
204518099,02-19-2023,02-24-2023,39,month,Yes
204814320,02-20-2023,,39,month,Yes
126851221,02-20-2023,,39,month,Yes
204845935,02-20-2023,,39,month,Yes
122215146,02-20-2023,02-21-2023,39,month,Yes
147300748,02-20-2023,07-12-2023,39,month,Yes
162596645,02-20-2023,06-28-2023,39,month,Yes
177666771,02-20-2023,06-12-2023,39,month,Yes
204884248,02-20-2023,05-02-2023,39,month,Yes
204826054,02-20-2023,05-31-2023,39,month,Yes
145096572,02-20-2023,03-14-2023,39,month,Yes
158472404,02-20-2023,03-10-2023,39,month,Yes
204907118,02-20-2023,04-10-2023,39,month,Yes
204602410,02-20-2023,03-20-2023,39,month,Yes
204853460,02-20-2023,07-19-2023,39,month,Yes
194310997,02-20-2023,07-17-2023,39,month,Yes
204902258,02-21-2023,,39,month,Yes
162865034,02-21-2023,03-28-2023,39,month,Yes
204467695,02-21-2023,05-09-2023,39,month,Yes
204774193,02-21-2023,05-30-2023,39,month,Yes
189046085,02-21-2023,05-18-2023,39,month,Yes
188082436,02-21-2023,04-04-2023,39,month,Yes
204947361,02-21-2023,04-05-2023,39,month,Yes
158852962,02-21-2023,04-14-2023,39,month,Yes
204742960,02-21-2023,03-06-2023,39,month,Yes
204726042,02-21-2023,03-17-2023,39,month,Yes
204997225,02-22-2023,,39,month,Yes
126103612,02-22-2023,,39,month,Yes
204934860,02-22-2023,02-23-2023,39,month,No
197086298,02-22-2023,05-02-2023,39,month,Yes
204732760,02-22-2023,04-21-2023,39,month,Yes
204985175,02-22-2023,04-13-2023,39,month,Yes
189387698,02-22-2023,04-07-2023,39,month,Yes
144160302,02-22-2023,04-06-2023,39,month,Yes
195774465,02-22-2023,04-29-2023,39,month,Yes
204890622,02-22-2023,03-18-2023,39,month,Yes
204206841,02-22-2023,03-08-2023,39,month,Yes
204955216,02-22-2023,03-20-2023,39,month,Yes
204992891,02-22-2023,08-03-2023,39,month,Yes
139152786,02-23-2023,,39,month,Yes
204753108,02-23-2023,,39,month,Yes
136703646,02-23-2023,04-07-2023,39,month,Yes
204294672,02-23-2023,05-31-2023,39,month,Yes
189505981,02-23-2023,04-30-2023,39,month,Yes
115899168,02-23-2023,04-03-2023,39,month,Yes
200117920,02-23-2023,03-22-2023,39,month,Yes
205057455,02-23-2023,03-26-2023,39,month,Yes
205028691,02-23-2023,03-10-2023,39,month,Yes
204857146,02-23-2023,03-10-2023,39,month,Yes
134131772,02-24-2023,06-16-2023,39,month,Yes
148942254,02-24-2023,06-11-2023,39,month,Yes
204512235,02-24-2023,06-16-2023,39,month,Yes
204977028,02-24-2023,05-01-2023,39,month,Yes
205122220,02-24-2023,04-13-2023,39,month,Yes
179578904,02-24-2023,04-18-2023,39,month,Yes
205120086,02-24-2023,04-04-2023,39,month,Yes
158097854,02-24-2023,03-30-2023,39,month,Yes
204760569,02-24-2023,03-15-2023,39,month,Yes
204982432,02-24-2023,03-31-2023,39,month,Yes
158351648,02-24-2023,09-01-2023,39,month,Yes
195325206,02-25-2023,,39,month,Yes
205102955,02-25-2023,,39,month,Yes
188092110,02-25-2023,04-09-2023,39,month,Yes
147615998,02-25-2023,04-16-2023,39,month,Yes
164751472,02-25-2023,04-16-2023,39,month,Yes
205215538,02-25-2023,03-02-2023,39,month,Yes
162962849,02-26-2023,05-05-2023,39,month,Yes
154229833,02-26-2023,03-14-2023,39,month,Yes
205338718,02-26-2023,03-27-2023,39,month,Yes
180798046,02-27-2023,,39,month,Yes
135298992,02-27-2023,03-19-2023,39,month,Yes
153141802,02-27-2023,06-03-2023,39,month,Yes
189149014,02-27-2023,06-20-2023,39,month,Yes
180438277,02-27-2023,05-19-2023,39,month,Yes
205471532,02-27-2023,04-27-2023,39,month,Yes
188065488,02-27-2023,04-25-2023,39,month,Yes
205387672,02-27-2023,04-09-2023,39,month,Yes
196251908,02-27-2023,02-27-2023,39,month,Yes
157884031,02-27-2023,03-30-2023,39,month,Yes
204571386,02-27-2023,03-23-2023,39,month,Yes
162909529,02-27-2023,08-01-2023,39,month,Yes
152043244,02-28-2023,,39,month,Yes
204567111,02-28-2023,,39,month,Yes
205487880,02-28-2023,,39,month,Yes
205489808,02-28-2023,,39,month,Yes
125828506,02-28-2023,03-01-2023,39,month,Yes
154701159,02-28-2023,03-27-2023,39,month,Yes
204865394,02-28-2023,04-04-2023,39,month,Yes
205044276,02-28-2023,04-27-2023,39,month,Yes
194873337,02-28-2023,04-18-2023,39,month,Yes
205492734,02-28-2023,03-22-2023,39,month,Yes
205548739,03-01-2023,,39,month,Yes
202228372,03-01-2023,,39,month,Yes
205034931,03-01-2023,03-02-2023,39,month,No
205129178,03-01-2023,06-21-2023,39,month,Yes
160114911,03-01-2023,04-08-2023,39,month,Yes
168200039,03-01-2023,04-08-2023,39,month,Yes
190622411,03-01-2023,04-04-2023,39,month,Yes
204528713,03-01-2023,04-18-2023,39,month,Yes
205573796,03-01-2023,04-13-2023,39,month,Yes
182009986,03-01-2023,03-29-2023,39,month,Yes
205606022,03-01-2023,03-21-2023,39,month,Yes
205580089,03-01-2023,03-30-2023,39,month,Yes
192949504,03-01-2023,03-28-2023,39,month,Yes
205658636,03-02-2023,,39,month,Yes
205615727,03-02-2023,06-26-2023,39,month,Yes
205448424,03-02-2023,05-30-2023,39,month,Yes
196009696,03-02-2023,05-02-2023,39,month,Yes
205026372,03-02-2023,05-02-2023,39,month,Yes
167165752,03-02-2023,05-30-2023,39,month,Yes
205664425,03-02-2023,04-25-2023,39,month,Yes
199179611,03-02-2023,04-23-2023,39,month,Yes
205660933,03-02-2023,04-02-2023,39,month,Yes
205660195,03-02-2023,04-03-2023,39,month,Yes
168598418,03-02-2023,04-22-2023,39,month,Yes
161182367,03-02-2023,04-09-2023,39,month,Yes
156943008,03-02-2023,03-02-2023,39,month,Yes
190657026,03-02-2023,03-29-2023,39,month,Yes
205700946,03-03-2023,,39,month,Yes
165807144,03-03-2023,,39,month,Yes
125635419,03-03-2023,03-04-2023,39,month,Yes
205707486,03-03-2023,03-04-2023,39,month,No
150663700,03-03-2023,03-04-2023,39,month,No
149157588,03-03-2023,05-10-2023,39,month,Yes
205686881,03-03-2023,06-10-2023,39,month,Yes
138347540,03-03-2023,05-08-2023,39,month,Yes
154344817,03-03-2023,04-20-2023,39,month,Yes
205530810,03-03-2023,04-10-2023,39,month,Yes
205731473,03-03-2023,03-19-2023,39,month,Yes
205692510,03-04-2023,,39,month,Yes
191670525,03-04-2023,05-12-2023,39,month,Yes
205492489,03-04-2023,05-11-2023,39,month,Yes
205026942,03-04-2023,05-04-2023,39,month,Yes
205768824,03-04-2023,04-01-2023,39,month,Yes
160824884,03-04-2023,04-02-2023,39,month,Yes
205742224,03-04-2023,03-04-2023,39,month,Yes
205804144,03-05-2023,06-26-2023,39,month,Yes
205703512,03-05-2023,05-29-2023,39,month,Yes
131181843,03-05-2023,03-05-2023,39,month,Yes
205713052,03-06-2023,,39,month,Yes
138121122,03-06-2023,,39,month,Yes
191326286,03-06-2023,,39,month,Yes
178838732,03-06-2023,,39,month,Yes
205871342,03-06-2023,,39,month,Yes
202160641,03-06-2023,06-05-2023,39,month,Yes
205786362,03-06-2023,05-26-2023,39,month,Yes
159798906,03-06-2023,04-07-2023,39,month,Yes
166276152,03-06-2023,04-03-2023,39,month,Yes
156353738,03-06-2023,03-13-2023,39,month,Yes
205864612,03-06-2023,03-18-2023,39,month,Yes
142757196,03-07-2023,07-09-2023,39,month,Yes
205971108,03-07-2023,06-22-2023,39,month,Yes
206001231,03-07-2023,05-31-2023,39,month,Yes
205878686,03-07-2023,03-07-2023,39,month,Yes
206052140,03-08-2023,,39,month,Yes
154082747,03-08-2023,03-09-2023,39,month,Yes
206017161,03-08-2023,03-09-2023,39,month,No
203152686,03-08-2023,05-21-2023,39,month,Yes
203320717,03-08-2023,04-07-2023,39,month,Yes
206076518,03-09-2023,,39,month,Yes
205881578,03-09-2023,08-27-2023,39,month,Yes
152513944,03-09-2023,03-10-2023,39,month,Yes
132371176,03-09-2023,03-10-2023,39,month,No
135092264,03-09-2023,07-11-2023,39,month,Yes
151297084,03-09-2023,05-25-2023,39,month,Yes
167010855,03-09-2023,06-08-2023,39,month,Yes
206122788,03-09-2023,06-16-2023,39,month,Yes
158439764,03-09-2023,05-01-2023,39,month,Yes
136723151,03-09-2023,04-07-2023,39,month,Yes
205875358,03-09-2023,04-22-2023,39,month,Yes
206082900,03-09-2023,08-01-2023,39,month,Yes
206139451,03-10-2023,,39,month,Yes
206196328,03-10-2023,,39,month,Yes
201122030,03-10-2023,06-05-2023,39,month,Yes
156218152,03-10-2023,06-09-2023,39,month,Yes
162718092,03-10-2023,05-10-2023,39,month,Yes
174606946,03-10-2023,05-09-2023,39,month,Yes
206159331,03-10-2023,03-25-2023,39,month,Yes
206272716,03-11-2023,,39,month,Yes
138104184,03-11-2023,09-07-2023,39,month,Yes
168264884,03-11-2023,05-10-2023,39,month,Yes
153200640,03-11-2023,04-12-2023,39,month,Yes
206251362,03-11-2023,04-18-2023,39,month,Yes
192386902,03-11-2023,04-18-2023,39,month,Yes
205851263,03-11-2023,03-14-2023,39,month,Yes
197873706,03-12-2023,08-12-2023,39,month,Yes
206284048,03-12-2023,03-18-2023,39,month,Yes
149761545,03-12-2023,07-24-2023,39,month,Yes
155010717,03-13-2023,05-31-2023,39,month,Yes
151407531,03-13-2023,04-12-2023,39,month,Yes
206407796,03-13-2023,05-12-2023,39,month,Yes
206247835,03-13-2023,05-25-2023,39,month,Yes
206382927,03-13-2023,05-24-2023,39,month,Yes
206147500,03-13-2023,05-18-2023,39,month,Yes
206330714,03-13-2023,04-07-2023,39,month,Yes
206121650,03-13-2023,04-09-2023,39,month,Yes
182504578,03-13-2023,04-20-2023,39,month,Yes
204362311,03-13-2023,06-14-2023,39,month,Yes
206504573,03-14-2023,,39,month,Yes
206490851,03-14-2023,,39,month,Yes
206468868,03-14-2023,,39,month,Yes
206316124,03-14-2023,,39,month,Yes
203404034,03-14-2023,06-22-2023,39,month,Yes
206284545,03-14-2023,06-03-2023,39,month,Yes
206470657,03-14-2023,05-03-2023,39,month,Yes
206458744,03-14-2023,04-24-2023,39,month,Yes
206122814,03-14-2023,04-13-2023,39,month,Yes
206549666,03-15-2023,,39,month,Yes
133623621,03-15-2023,,39,month,Yes
130982816,03-15-2023,,39,month,Yes
143776119,03-15-2023,08-28-2023,39,month,Yes
206542743,03-15-2023,03-16-2023,39,month,No
206158603,03-15-2023,03-16-2023,39,month,No
206548046,03-15-2023,06-08-2023,39,month,Yes
168464004,03-15-2023,06-01-2023,39,month,Yes
146330379,03-15-2023,04-19-2023,39,month,Yes
206006946,03-15-2023,05-22-2023,39,month,Yes
206531388,03-15-2023,04-05-2023,39,month,Yes
206512820,03-15-2023,07-12-2023,39,month,Yes
206501414,03-16-2023,,39,month,Yes
181175226,03-16-2023,03-31-2023,39,month,Yes
148758550,03-17-2023,,39,month,Yes
206682036,03-17-2023,,39,month,Yes
206149654,03-17-2023,,39,month,Yes
206653056,03-17-2023,,39,month,Yes
198466025,03-17-2023,,39,month,Yes
206685935,03-17-2023,03-18-2023,39,month,No
206659390,03-17-2023,03-18-2023,39,month,No
206550926,03-17-2023,04-17-2023,39,month,Yes
206673590,03-17-2023,03-30-2023,39,month,Yes
205593462,03-17-2023,08-10-2023,39,month,Yes
205889926,03-18-2023,,39,month,Yes
151713121,03-18-2023,,39,month,Yes
206759898,03-18-2023,03-19-2023,39,month,No
206750792,03-18-2023,03-19-2023,39,month,No
206742592,03-18-2023,03-19-2023,39,month,No
206700008,03-18-2023,03-19-2023,39,month,No
156170916,03-18-2023,08-14-2023,39,month,Yes
206607664,03-18-2023,04-25-2023,39,month,Yes
183332399,03-19-2023,,39,month,Yes
176705210,03-19-2023,03-20-2023,39,month,Yes
154901722,03-19-2023,03-19-2023,39,month,Yes
153438676,03-19-2023,05-26-2023,39,month,Yes
154901722,03-19-2023,05-04-2023,39,month,Yes
123768696,03-19-2023,04-11-2023,39,month,Yes
142976081,03-19-2023,04-19-2023,39,month,Yes
152223051,03-20-2023,,39,month,Yes
206865174,03-20-2023,,39,month,Yes
143327052,03-20-2023,,39,month,Yes
202270426,03-20-2023,03-21-2023,39,month,Yes
185602413,03-20-2023,06-27-2023,39,month,Yes
206679618,03-20-2023,05-01-2023,39,month,Yes
127561439,03-20-2023,04-19-2023,39,month,Yes
176705210,03-20-2023,03-20-2023,39,month,Yes
206693452,03-21-2023,,39,month,Yes
193499084,03-21-2023,,39,month,Yes
206995576,03-21-2023,08-25-2023,39,month,Yes
154783053,03-21-2023,05-04-2023,39,month,Yes
158349405,03-21-2023,08-16-2023,39,month,Yes
205554002,03-21-2023,08-15-2023,39,month,Yes
207045565,03-22-2023,,39,month,Yes
205483607,03-22-2023,,39,month,Yes
147662374,03-22-2023,,39,month,Yes
150652956,03-22-2023,04-11-2023,39,month,Yes
206527656,03-22-2023,06-08-2023,39,month,Yes
207041353,03-22-2023,05-19-2023,39,month,Yes
204448911,03-22-2023,04-21-2023,39,month,Yes
206951785,03-22-2023,04-20-2023,39,month,Yes
206892555,03-22-2023,03-24-2023,39,month,Yes
207051401,03-23-2023,,39,month,Yes
206904848,03-23-2023,,39,month,Yes
204598188,03-23-2023,08-31-2023,39,month,Yes
206447228,03-23-2023,05-26-2023,39,month,Yes
206190599,03-23-2023,05-11-2023,39,month,Yes
207014740,03-23-2023,04-07-2023,39,month,Yes
156762690,03-23-2023,04-21-2023,39,month,Yes
207116463,03-23-2023,04-21-2023,39,month,Yes
206555111,03-23-2023,04-17-2023,39,month,Yes
169543155,03-23-2023,04-30-2023,39,month,Yes
202270426,03-23-2023,04-30-2023,39,month,Yes
207005361,03-23-2023,07-11-2023,39,month,Yes
206105763,03-24-2023,,39,month,Yes
198968224,03-24-2023,,39,month,Yes
205342230,03-24-2023,,39,month,Yes
207224044,03-24-2023,,39,month,Yes
174232231,03-24-2023,,39,month,Yes
207017124,03-24-2023,03-24-2023,39,month,No
194006146,03-24-2023,06-16-2023,39,month,Yes
150509580,03-24-2023,06-09-2023,39,month,Yes
207120479,03-24-2023,05-30-2023,39,month,Yes
162069198,03-24-2023,04-23-2023,39,month,Yes
206742272,03-24-2023,04-28-2023,39,month,Yes
207433836,03-25-2023,,39,month,Yes
207382183,03-25-2023,,39,month,Yes
205051942,03-25-2023,,39,month,Yes
132631414,03-25-2023,07-02-2023,39,month,Yes
207529664,03-25-2023,03-31-2023,39,month,Yes
207022940,03-25-2023,07-10-2023,39,month,Yes
207388337,03-25-2023,08-03-2023,39,month,Yes
205883858,03-26-2023,,39,month,Yes
173711359,03-26-2023,06-10-2023,39,month,Yes
207078726,03-26-2023,06-13-2023,39,month,Yes
207415911,03-26-2023,05-31-2023,39,month,Yes
207391012,03-26-2023,04-06-2023,39,month,Yes
207699946,03-26-2023,04-24-2023,39,month,Yes
207665488,03-26-2023,03-26-2023,39,month,Yes
207742153,03-26-2023,07-07-2023,39,month,Yes
207288677,03-27-2023,,39,month,Yes
208151007,03-27-2023,,39,month,Yes
207218336,03-27-2023,,39,month,Yes
208105889,03-27-2023,,39,month,Yes
152221925,03-27-2023,06-19-2023,39,month,Yes
207090754,03-27-2023,06-01-2023,39,month,Yes
128283235,03-27-2023,07-27-2023,39,month,Yes
206686106,03-27-2023,05-04-2023,39,month,Yes
208090380,03-27-2023,04-10-2023,39,month,Yes
153281230,03-27-2023,04-17-2023,39,month,Yes
205049710,03-27-2023,03-28-2023,39,month,Yes
208618235,03-28-2023,,39,month,Yes
167713351,03-28-2023,,39,month,Yes
149975492,03-28-2023,,39,month,Yes
208286745,03-28-2023,,39,month,Yes
208473540,03-28-2023,03-28-2023,39,month,Yes
137721176,03-28-2023,07-31-2023,39,month,Yes
140062581,03-28-2023,05-13-2023,39,month,Yes
208488674,03-28-2023,06-01-2023,39,month,Yes
162752410,03-28-2023,08-20-2023,39,month,Yes
208598415,03-28-2023,05-03-2023,39,month,Yes
143427096,03-28-2023,05-01-2023,39,month,Yes
208480650,03-28-2023,04-14-2023,39,month,Yes
147000442,03-29-2023,,39,month,Yes
207062508,03-29-2023,,39,month,Yes
206862916,03-29-2023,,39,month,Yes
208706866,03-29-2023,,39,month,Yes
134719816,03-29-2023,06-18-2023,39,month,Yes
138548670,03-29-2023,05-30-2023,39,month,Yes
208745476,03-29-2023,06-21-2023,39,month,Yes
182584521,03-29-2023,05-06-2023,39,month,Yes
206463427,03-29-2023,05-04-2023,39,month,Yes
158947936,03-29-2023,04-28-2023,39,month,Yes
182737296,03-29-2023,04-29-2023,39,month,Yes
156550538,03-30-2023,,39,month,Yes
208897557,03-30-2023,,39,month,Yes
157484010,03-30-2023,,39,month,Yes
146450388,03-30-2023,06-06-2023,39,month,Yes
208610366,03-30-2023,07-07-2023,39,month,Yes
208913022,03-30-2023,05-19-2023,39,month,Yes
205813846,03-30-2023,05-19-2023,39,month,Yes
208762353,03-30-2023,04-21-2023,39,month,Yes
153099249,03-30-2023,04-13-2023,39,month,Yes
208734252,03-30-2023,04-30-2023,39,month,Yes
208320510,03-31-2023,,39,month,Yes
207229509,03-31-2023,03-31-2023,39,month,No
208492287,03-31-2023,06-07-2023,39,month,Yes
195047202,03-31-2023,05-23-2023,39,month,Yes
208890352,03-31-2023,05-26-2023,39,month,Yes
151282537,03-31-2023,07-01-2023,39,month,Yes
206625246,04-01-2023,,39,month,Yes
208748964,04-01-2023,,39,month,Yes
151904783,04-01-2023,,39,month,Yes
160351988,04-01-2023,07-08-2023,39,month,Yes
145622106,04-01-2023,04-01-2023,39,month,Yes
192475408,04-01-2023,04-26-2023,39,month,Yes
208597905,04-02-2023,,39,month,Yes
209469556,04-02-2023,04-03-2023,39,month,No
207183892,04-02-2023,04-03-2023,39,month,No
125980506,04-02-2023,07-02-2023,39,month,Yes
162635107,04-02-2023,07-05-2023,39,month,Yes
154655775,04-02-2023,07-24-2023,39,month,Yes
154911229,04-03-2023,,39,month,Yes
206812076,04-03-2023,,39,month,Yes
208490747,04-03-2023,,39,month,Yes
131761056,04-03-2023,,39,month,Yes
208115534,04-03-2023,05-10-2023,39,month,No
202126471,04-03-2023,06-27-2023,39,month,Yes
209738836,04-03-2023,05-14-2023,39,month,Yes
209470128,04-03-2023,05-30-2023,39,month,Yes
209745334,04-03-2023,09-01-2023,39,month,Yes
209751690,04-04-2023,,39,month,Yes
209730490,04-04-2023,04-05-2023,39,month,No
208115648,04-04-2023,06-05-2023,39,month,Yes
210087900,04-04-2023,05-08-2023,39,month,Yes
208890316,04-04-2023,05-24-2023,39,month,Yes
143706140,04-04-2023,04-07-2023,39,month,Yes
209950443,04-04-2023,04-14-2023,39,month,Yes
208892072,04-04-2023,04-25-2023,39,month,Yes
205767174,04-04-2023,08-12-2023,39,month,Yes
206676416,04-04-2023,07-17-2023,39,month,Yes
160676837,04-05-2023,,39,month,Yes
204274153,04-05-2023,,39,month,Yes
210327236,04-05-2023,04-06-2023,39,month,No
210326352,04-05-2023,04-05-2023,39,month,No
124155104,04-05-2023,05-12-2023,39,month,Yes
209517408,04-05-2023,05-04-2023,39,month,Yes
210432450,04-05-2023,04-12-2023,39,month,Yes
210138564,04-06-2023,,39,month,Yes
